# GENERATED by match.py. DO NOT EDIT BY HAND.
# generated = 2026-09-19T23:42:11Z
# Match Rate version = 1.0
# formula = M1 (D87), docs/formula.md 'Match Rate'; summary reference (match_rate_per_food.tsv) = skeletal_muscle_with_non_protein_metabolite_pools_and_blood; comparison baseline (the difference_pp_ columns) = skeletal_muscle_protein_with_non_protein_metabolite_pools
# input.config = config/match_rate.ini sha256 dc32c3899d5f0e94b959078229918a31ba0b916cf102f4e4afa73484433c83e8
# input.symbols = data/iupac/amino_acid_symbols.ini sha256 380d3d047c0f67df507df76a4cdd51f1b7fcde30ce050c7975b947884f8a8f0e
# input.usda_foods = outputs/usda/amino_acids_per_food.tsv sha256 117997e6b1b2a0c203f836446d48add4054dce7e7bc4182ff2d114475a7c586f
# input.other_sources = config/food_amino_acids_other_sources.csv sha256 c75262d6098376c55d0f4bf38e176c5793357d28d24958ab394813c26ddb6696
# input.reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv sha256 72b632ff1fece7b2572df3e7d72461adb2a4c04d42b17026b0ea61535330f754
# input.reference.skeletal_muscle_protein = outputs/standard/_calculated_amino_acid_standard.tsv sha256 5402bda41426d17f189ea99d5091f763b37ad99fd6528a65f7f08a1d7065f27f
# input.reference.gorissen_2018_human_muscle = config/gorissen_2018_comparison.ini sha256 8fe77d578b408361750c0a2e67c2a657c5af42e934c3f731b09659908074a701
# input.reference.blood = outputs/blood/standard/_calculated_amino_acid_standard.tsv sha256 de970880e11d08ce8878eccce2cfb07e165a0eb7f9b01720f196542b7469daab
# input.reference.skeletal_muscle_with_non_protein_metabolite_pools_and_blood = outputs/composite/_calculated_amino_acid_standard_composite.tsv sha256 85a2b165e9a85a46b868b603eeae6f30c8a5b2ccd61683fdfa9553abf1579997
# input.scored_set.fao_2013_indispensable = config/fao_2013_indispensable_amino_acids.ini sha256 ab2eccf9d1dbc559e0fa37a8d214b388ed65e04a062c85d2a7167d1b8e113644
# reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = skeletal muscle protein + non-protein metabolite pools (carnosine), fiber-type mix | outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv column standard_with_non_protein_metabolite_pools | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.5676, I 5.4316, L 8.4, K 9.4417, M 2.6557, F 4.0278, T 5.0653, W 1.541, V 5.9265
# reference.skeletal_muscle_protein = skeletal muscle protein (protein only), fiber-type mix | outputs/standard/_calculated_amino_acid_standard.tsv column standard | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.2267, I 5.4506, L 8.4293, K 9.4748, M 2.6649, F 4.0419, T 5.0831, W 1.5464, V 5.9473
# reference.gorissen_2018_human_muscle = Gorissen et al. 2018, Table 1, human muscle, g per 100 g raw material (the original Match Rate reference) | config/gorissen_2018_comparison.ini [values.human_muscle] | scored set gorissen_2018_essential (TMFHKVIL) | values: T 2.9, M 1.7, F 3.8, H 2.8, K 6.6, V 4.3, I 3.4, L 6.3
# reference.blood = blood: plasma + erythrocytes at the base split (haemoglobin share as measured), reference male | outputs/blood/standard/_calculated_amino_acid_standard.tsv column standard | scored set fao_2013_indispensable (HILKMFTWV) | values: H 5.41114, I 2.34354, L 11.308, K 8.29135, M 1.63704, F 6.03455, T 5.04357, W 1.91394, V 8.187
# reference.skeletal_muscle_with_non_protein_metabolite_pools_and_blood = skeletal muscle protein + non-protein metabolite pools (carnosine) and blood, mixed by protein mass (Layer C), reference male | outputs/composite/_calculated_amino_acid_standard_composite.tsv column composite | scored set fao_2013_indispensable (HILKMFTWV) | values: H 3.32649, I 4.60745, L 9.17611, K 9.13469, M 2.38384, F 4.56337, T 5.0595, W 1.64053, V 6.52979
# THE SUMMARY TABLE: one row per food, scored against skeletal_muscle_with_non_protein_metabolite_pools_and_blood only — the most complete reference built so far, and the one this table follows as categories are added (D127, D128). The reference is named here rather than in a column because it is the same on every row. Every reference side by side, with the differences: match_rate_by_reference.tsv. The spreadsheet's walk per food and reference: match_rate_steps.tsv. A food this reference cannot score is absent here and its reason is in foods_not_scored.tsv. eaa_g_per_100g = the sum of the reference's scored amino acids as published; eaa_percent_of_protein = 100 x eaa_g_per_100g / protein_g_per_100g; ratio_<letter> = food share / reference share (Step 7)
source	source_detail	food_id	description	food_category	match_rate_percent	limiting_amino_acid	eaa_g_per_100g	protein_g_per_100g	eaa_percent_of_protein	ratio_F	ratio_H	ratio_I	ratio_K	ratio_L	ratio_M	ratio_T	ratio_V	ratio_W
usda	sr_legacy_food 2018-04	169415	Seeds, pumpkin and squash seed kernels, roasted, with salt added	Nut and Seed Products	56.0472	K	11.0620	29.84	37.07	1.5734	0.9714	1.1522	0.5605	1.0921	1.0474	0.8170	1.0019	1.4555
usda	sr_legacy_food 2018-04	169416	Seeds, sesame seed kernels, toasted, with salt added (decorticated)	Nut and Seed Products	42.1878	K	6.5530	16.96	38.64	1.3956	1.0627	1.1224	0.4219	1.0028	1.6642	0.9857	1.0274	1.6020
usda	sr_legacy_food 2018-04	169417	Seeds, sunflower seed kernels from shell, dry roasted, with salt added	Nut and Seed Products	55.2156	K	7.3170	19.33	37.85	1.3792	1.0223	1.3315	0.5522	0.9735	1.1178	0.9881	1.0843	1.1408
usda	sr_legacy_food 2018-04	169418	Seeds, sunflower seed kernels, dry roasted, with salt added	Nut and Seed Products	55.2156	K	7.3170	19.33	37.85	1.3792	1.0223	1.3315	0.5522	0.9735	1.1178	0.9881	1.0843	1.1408
usda	sr_legacy_food 2018-04	169419	Nuts, almonds, oil roasted, with salt added	Nut and Seed Products	48.0106	K	6.3510	21.23	29.92	1.8356	1.3008	1.0962	0.4801	1.1686	0.5764	0.9780	0.8933	0.8555
usda	sr_legacy_food 2018-04	169421	Nuts, cashew nuts, dry roasted, with salt added	Nut and Seed Products	67.3359	K	6.1660	15.31	40.27	1.3050	0.9030	1.1945	0.6734	1.0543	0.8654	0.8809	1.1991	1.0876
usda	sr_legacy_food 2018-04	169422	Nuts, cashew nuts, oil roasted, with salt added	Nut and Seed Products	67.1433	K	6.4940	16.84	38.56	1.3769	0.9047	1.1310	0.6714	1.0603	1.0016	0.8986	1.1068	1.1547
usda	sr_legacy_food 2018-04	169423	Nuts, mixed nuts, oil roasted, without peanuts, with salt added	Nut and Seed Products	57.7260	K	6.0040	15.52	38.69	1.3893	0.9669	1.1797	0.5773	1.0659	1.1222	0.8680	1.1272	1.1877
usda	sr_legacy_food 2018-04	169424	Nuts, pecans, dry roasted, with salt added	Nut and Seed Products	50.2440	K	3.0040	9.5	31.62	1.4934	1.2589	1.1672	0.5024	1.0424	1.2252	0.9682	1.0082	0.9043
usda	sr_legacy_food 2018-04	169425	Nuts, pecans, oil roasted, with salt added	Nut and Seed Products	50.2780	K	2.9110	9.2	31.64	1.4957	1.2560	1.1664	0.5028	1.0427	1.2242	0.9676	1.0086	0.9040
usda	sr_legacy_food 2018-04	169426	Nuts, pistachio nuts, dry roasted, with salt added	Nut and Seed Products	74.1217	K	8.1520	21.05	38.73	1.4226	0.9159	1.1828	0.7412	1.0395	0.8958	0.8036	1.1381	0.9094
usda	sr_legacy_food 2018-04	169427	Nuts, mixed nuts, oil roasted, with peanuts, lightly salted	Nut and Seed Products	55.0043	K	7.2250	20.04	36.05	1.6642	1.1048	1.1519	0.5500	1.1595	0.7628	0.8928	0.9850	0.8616
usda	sr_legacy_food 2018-04	169428	Nuts, mixed nuts, oil roasted, without peanuts, lightly salted	Nut and Seed Products	60.4569	K	6.6070	17.86	36.99	1.5397	1.0561	1.0888	0.6046	1.0942	0.9461	0.8929	1.0373	1.0707
usda	sr_legacy_food 2018-04	169430	Beef, carcass, separable lean and fat, choice, raw	Beef Products	80.6301	W	7.0540	17.32	40.73	0.9662	1.1455	1.0955	1.0396	0.9868	1.1871	0.9703	0.8486	0.8063
usda	sr_legacy_food 2018-04	169431	Beef, carcass, separable lean and fat, select, raw	Beef Products	80.2801	W	7.1200	17.48	40.73	0.9658	1.1466	1.0953	1.0392	0.9862	1.1897	0.9716	0.8487	0.8028
usda	sr_legacy_food 2018-04	169432	Beef, brisket, flat half, separable lean and fat, trimmed to 1/8" fat, select, cooked, braised	Beef Products	46.0425	W	11.6770	28.97	40.31	0.9966	1.1055	1.1372	1.0654	0.9982	1.2574	0.9091	0.8749	0.4604
usda	sr_legacy_food 2018-04	169433	Beef, flank, steak, separable lean and fat, trimmed to 0" fat, choice, raw	Beef Products	45.9975	W	8.5510	21.22	40.30	0.9969	1.1049	1.1370	1.0656	0.9987	1.2571	0.9088	0.8746	0.4600
usda	sr_legacy_food 2018-04	169434	Beef, flank, steak, separable lean and fat, trimmed to 0" fat, choice, cooked, braised	Beef Products	77.3430	W	11.0490	26.98	40.95	0.9695	1.1670	1.1061	1.0321	0.9762	1.2179	0.9782	0.8442	0.7734
usda	sr_legacy_food 2018-04	169435	Beef, flank, steak, separable lean and fat, trimmed to 0" fat, choice, cooked, broiled	Beef Products	46.1249	W	11.1040	27.55	40.30	0.9967	1.1047	1.1369	1.0654	0.9982	1.2574	0.9089	0.8752	0.4612
usda	sr_legacy_food 2018-04	169436	Beef, rib, eye, small end (ribs 10-12), separable lean and fat, trimmed to 0" fat, choice, cooked, broiled	Beef Products	46.2107	W	10.7160	26.58	40.32	0.9968	1.1043	1.1367	1.0651	0.9985	1.2575	0.9093	0.8751	0.4621
usda	sr_legacy_food 2018-04	169437	Beef, rib, eye, small end (ribs 10-12), separable lean only, trimmed to 0" fat, choice, raw	Beef Products	77.2292	W	8.2440	20.13	40.95	0.9699	1.1663	1.1060	1.0325	0.9763	1.2165	0.9783	0.8442	0.7723
usda	sr_legacy_food 2018-04	169438	Beef, rib, eye, small end (ribs 10-12), separable lean only, trimmed to 0" fat, choice, cooked, broiled	Beef Products	46.1730	W	11.6440	28.88	40.32	0.9968	1.1050	1.1370	1.0654	0.9980	1.2577	0.9093	0.8749	0.4617
usda	sr_legacy_food 2018-04	169439	Beef, rib, shortribs, separable lean and fat, choice, raw	Beef Products	77.2690	W	5.8960	14.4	40.94	0.9697	1.1669	1.1056	1.0326	0.9764	1.2154	0.9788	0.8440	0.7727
usda	sr_legacy_food 2018-04	169440	Beef, brisket, flat half, separable lean and fat, trimmed to 0" fat, choice, cooked, braised	Beef Products	46.1988	W	12.9850	32.21	40.31	0.9965	1.1048	1.1367	1.0653	0.9982	1.2582	0.9094	0.8749	0.4620
usda	sr_legacy_food 2018-04	169441	Beef, shank crosscuts, separable lean only, trimmed to 1/4" fat, choice, raw	Beef Products	77.4906	W	8.9100	21.75	40.97	0.9693	1.1668	1.1059	1.0324	0.9760	1.2174	0.9783	0.8442	0.7749
usda	sr_legacy_food 2018-04	169442	Beef, shank crosscuts, separable lean only, trimmed to 1/4" fat, choice, cooked, simmered	Beef Products	77.3371	W	13.7940	33.68	40.96	0.9698	1.1665	1.1059	1.0323	0.9763	1.2169	0.9784	0.8442	0.7734
usda	sr_legacy_food 2018-04	169443	Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8" fat, choice, raw	Beef Products	73.0946	W	9.2910	22.13	41.98	0.9241	1.1641	1.0747	1.1054	0.9883	1.1779	0.9826	0.8019	0.7309
usda	sr_legacy_food 2018-04	169444	Beef, chuck, under blade pot roast, boneless, separable lean only, trimmed to 0" fat, all grades, cooked, braised	Beef Products	77.0849	W	12.8480	30.54	42.07	0.9430	1.0938	1.0485	1.0869	0.9954	1.3505	0.9876	0.7819	0.7708
usda	sr_legacy_food 2018-04	169445	Beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0" fat, all grades, raw	Beef Products	77.0456	W	8.8880	21.13	42.06	0.9431	1.0944	1.0486	1.0869	0.9955	1.3497	0.9879	0.7815	0.7705
usda	sr_legacy_food 2018-04	169446	Beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0" fat, choice, raw	Beef Products	77.1297	W	8.9150	21.19	42.07	0.9425	1.0942	1.0488	1.0871	0.9953	1.3499	0.9880	0.7815	0.7713
usda	sr_legacy_food 2018-04	169451	Beef, variety meats and by-products, liver, raw	Beef Products	81.4942	W	9.1320	20.36	44.85	1.2075	0.9612	1.0669	0.8943	1.0581	1.1579	0.8731	0.9809	0.8149
usda	sr_legacy_food 2018-04	169452	Beef, variety meats and by-products, pancreas, raw	Beef Products	69.5844	H	6.1970	15.7	39.47	1.0719	0.6958	1.2909	0.9496	1.0009	0.8924	1.0779	0.9659	0.9269
usda	sr_legacy_food 2018-04	169453	Beef, variety meats and by-products, pancreas, cooked, braised	Beef Products	69.5410	H	10.6960	27.1	39.47	1.0719	0.6954	1.2905	0.9498	1.0008	0.8921	1.0783	0.9658	0.9286
usda	sr_legacy_food 2018-04	169454	Beef, variety meats and by-products, spleen, raw	Beef Products	72.8113	W	7.3840	18.3	40.35	1.0126	1.2398	0.9633	0.9105	1.1072	0.8888	0.8947	1.0600	0.7281
usda	sr_legacy_food 2018-04	169455	Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0" fat, choice, cooked, grilled	Beef Products	73.0267	W	13.2520	29.22	45.35	0.9235	1.1636	1.0743	1.1056	0.9884	1.1785	0.9832	0.8020	0.7303
usda	sr_legacy_food 2018-04	169456	Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0" fat, select, cooked, grilled	Beef Products	70.4181	W	15.5110	29.99	51.72	0.9149	1.2020	1.0607	1.1185	0.9925	1.1739	0.9742	0.7893	0.7042
usda	sr_legacy_food 2018-04	169457	Beef, top sirloin, steak, separable lean and fat, trimmed to 0" fat, all grades, cooked, broiled	Beef Products	46.1802	W	11.8260	29.33	40.32	0.9970	1.1045	1.1374	1.0653	0.9980	1.2581	0.9093	0.8747	0.4618
usda	sr_legacy_food 2018-04	169458	Beef, top sirloin, steak, separable lean and fat, trimmed to 0" fat, choice, cooked, broiled	Beef Products	46.1978	W	11.6990	29.02	40.31	0.9965	1.1046	1.1368	1.0656	0.9980	1.2584	0.9090	0.8751	0.4620
usda	sr_legacy_food 2018-04	169459	Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 0" fat, all grades, cooked, broiled	Beef Products	68.4876	W	10.7010	23.96	44.66	0.9820	1.0107	1.1562	1.0605	0.9952	1.2302	0.9466	0.8557	0.6849
usda	sr_legacy_food 2018-04	169460	Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 0" fat, USDA choice, cooked, broiled	Beef Products	68.4145	W	10.5470	23.61	44.67	0.9819	1.0109	1.1559	1.0610	0.9953	1.2297	0.9465	0.8554	0.6841
usda	sr_legacy_food 2018-04	169461	Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 0" fat, USDA select, cooked, broiled	Beef Products	68.6563	W	10.9220	24.47	44.63	0.9817	1.0119	1.1559	1.0604	0.9949	1.2302	0.9468	0.8553	0.6866
usda	sr_legacy_food 2018-04	169462	Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8" fat, all grades, raw	Beef Products	72.1800	W	10.2320	22.32	45.84	0.9216	1.1770	1.0684	1.1110	0.9893	1.1762	0.9801	0.7969	0.7218
usda	sr_legacy_food 2018-04	169463	Beef, short loin, porterhouse steak, separable lean only, trimmed to 0" fat, select, cooked, broiled	Beef Products	72.5249	W	11.7440	26.89	43.67	1.0100	1.0944	1.0372	1.0922	1.0239	1.2652	0.9180	0.7918	0.7252
usda	sr_legacy_food 2018-04	169464	Beef, short loin, t-bone steak, separable lean and fat, trimmed to 0" fat, all grades, cooked, broiled	Beef Products	68.3332	W	10.8080	24.18	44.70	0.9817	1.0097	1.1569	1.0608	0.9951	1.2306	0.9465	0.8558	0.6833
usda	sr_legacy_food 2018-04	169465	Beef, short loin, t-bone steak, separable lean and fat, trimmed to 0" fat, USDA choice, cooked, broiled	Beef Products	68.4705	W	10.7450	24.05	44.68	0.9818	1.0104	1.1562	1.0608	0.9953	1.2306	0.9461	0.8555	0.6847
usda	sr_legacy_food 2018-04	169466	Beef, short loin, t-bone steak, separable lean and fat, trimmed to 0" fat, USDA select, cooked, broiled	Beef Products	68.5227	W	10.9020	24.38	44.72	0.9816	1.0087	1.1571	1.0609	0.9954	1.2307	0.9460	0.8556	0.6852
usda	sr_legacy_food 2018-04	169467	Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8" fat, select, cooked, grilled	Beef Products	70.4705	W	14.3350	28.45	50.39	0.9147	1.2023	1.0606	1.1185	0.9924	1.1737	0.9748	0.7890	0.7047
usda	sr_legacy_food 2018-04	169468	Beef, short loin, t-bone steak, separable lean only, trimmed to 0" fat, select, cooked, broiled	Beef Products	72.5175	W	11.3550	26	43.67	1.0097	1.0938	1.0373	1.0920	1.0243	1.2657	0.9179	0.7920	0.7252
usda	sr_legacy_food 2018-04	169469	Beef, brisket, flat half, separable lean only, trimmed to 0" fat, select, cooked, braised	Beef Products	46.1709	W	13.6670	33.9	40.32	0.9967	1.1048	1.1368	1.0653	0.9983	1.2582	0.9090	0.8749	0.4617
usda	sr_legacy_food 2018-04	169470	Beef, round, tip round, roast, separable lean and fat, trimmed to 0" fat, all grades, raw	Beef Products	46.2645	W	8.2570	20.48	40.32	0.9967	1.1053	1.1372	1.0654	0.9981	1.2570	0.9090	0.8748	0.4626
usda	sr_legacy_food 2018-04	169471	Beef, round, top round steak, boneless, separable lean only, trimmed to 0" fat, choice, cooked, grilled	Beef Products	73.0263	W	15.2670	30.24	50.49	0.9235	1.1636	1.0744	1.1055	0.9885	1.1786	0.9832	0.8019	0.7303
usda	sr_legacy_food 2018-04	169472	Beef, round, top round steak, boneless, separable lean only, trimmed to 0" fat, select, cooked, grilled	Beef Products	72.0597	W	14.3330	29.81	48.08	0.9212	1.1771	1.0685	1.1108	0.9897	1.1766	0.9807	0.7966	0.7206
usda	sr_legacy_food 2018-04	169473	Beef, ground, 70% lean meat / 30% fat, crumbles, cooked, pan-browned	Beef Products	36.4432	W	10.0940	25.56	39.49	1.0038	1.1475	1.1269	1.0653	0.9984	1.2675	0.8990	0.8839	0.3644
usda	sr_legacy_food 2018-04	169474	Beef, ground, 70% lean meat / 30% fat, loaf, cooked, baked	Beef Products	36.3164	W	9.4280	23.87	39.50	1.0045	1.1471	1.1274	1.0651	0.9986	1.2682	0.8982	0.8838	0.3632
usda	sr_legacy_food 2018-04	169475	Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0" fat, choice, cooked, grilled	Beef Products	77.0562	W	11.8980	28.28	42.07	0.9431	1.0943	1.0484	1.0870	0.9954	1.3503	0.9878	0.7815	0.7706
usda	sr_legacy_food 2018-04	169476	Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0" fat, select, cooked, grilled	Beef Products	77.2386	W	11.7600	27.96	42.06	0.9429	1.0941	1.0487	1.0868	0.9954	1.3496	0.9877	0.7817	0.7724
usda	sr_legacy_food 2018-04	169477	Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0" fat, all grades, raw	Beef Products	77.2901	W	8.5670	20.36	42.08	0.9428	1.0947	1.0491	1.0867	0.9950	1.3502	0.9875	0.7817	0.7729
usda	sr_legacy_food 2018-04	169478	Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0" fat, choice, raw	Beef Products	77.0497	W	8.5570	20.35	42.05	0.9427	1.0943	1.0491	1.0868	0.9956	1.3495	0.9875	0.7818	0.7705
usda	sr_legacy_food 2018-04	169479	Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0" fat, all grades, cooked, grilled	Beef Products	77.8511	W	11.3040	27.59	40.97	0.9449	1.1037	1.0455	1.0844	0.9931	1.3506	0.9854	0.7843	0.7785
usda	sr_legacy_food 2018-04	169480	Beef, shoulder pot roast or steak, boneless, separable lean only, trimmed to 0" fat, all grades, raw	Beef Products	77.0910	W	9.1030	21.64	42.07	0.9432	1.0946	1.0482	1.0869	0.9953	1.3499	0.9878	0.7818	0.7709
usda	sr_legacy_food 2018-04	169481	Beef, shoulder pot roast or steak, boneless, separable lean only, trimmed to 0" fat, choice, raw	Beef Products	77.0084	W	9.2230	21.45	43.00	0.9430	1.0940	1.0487	1.0871	0.9956	1.3492	0.9879	0.7816	0.7701
usda	sr_legacy_food 2018-04	169482	Beef, shoulder pot roast or steak, boneless, separable lean only, trimmed to 0" fat, select, raw	Beef Products	77.0084	W	9.2230	21.93	42.06	0.9430	1.0940	1.0487	1.0871	0.9956	1.3492	0.9879	0.7816	0.7701
usda	sr_legacy_food 2018-04	169483	Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8" fat, all grades, raw	Beef Products	57.4108	W	8.3790	20.01	41.87	0.9640	1.1409	1.1039	1.0820	0.9938	1.2294	0.9406	0.8434	0.5741
usda	sr_legacy_food 2018-04	169484	Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8" fat, all grades, cooked	Beef Products	57.0665	W	11.0080	26.11	42.16	0.9657	1.1397	1.1057	1.0812	0.9936	1.2295	0.9394	0.8447	0.5707
usda	sr_legacy_food 2018-04	169485	Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8" fat, choice, raw	Beef Products	57.9244	W	8.2070	19.79	41.47	0.9656	1.1342	1.1061	1.0793	0.9931	1.2315	0.9413	0.8463	0.5792
usda	sr_legacy_food 2018-04	169486	Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8" fat, choice, cooked	Beef Products	57.3008	W	10.9630	25.85	42.41	0.9669	1.1329	1.1084	1.0787	0.9931	1.2328	0.9399	0.8476	0.5730
usda	sr_legacy_food 2018-04	169487	Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8" fat, select, raw	Beef Products	56.2211	W	8.0530	19.06	42.25	0.9638	1.1472	1.1035	1.0842	0.9951	1.2284	0.9365	0.8422	0.5622
usda	sr_legacy_food 2018-04	169488	Beef, brisket, flat half, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, braised	Beef Products	46.1166	W	11.1060	28.82	38.54	0.9966	1.1045	1.1367	1.0653	0.9985	1.2572	0.9096	0.8751	0.4612
usda	sr_legacy_food 2018-04	169489	Beef, brisket, point half, separable lean and fat, trimmed to 1/8" fat, all grades, raw	Beef Products	77.4825	W	7.2310	17.65	40.97	0.9693	1.1657	1.1063	1.0324	0.9760	1.2173	0.9783	0.8445	0.7748
usda	sr_legacy_food 2018-04	169490	Beef, brisket, point half, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, braised	Beef Products	77.3043	W	9.9930	24.4	40.95	0.9691	1.1661	1.1060	1.0324	0.9761	1.2179	0.9788	0.8445	0.7730
usda	sr_legacy_food 2018-04	169491	Beef, chuck, arm pot roast, separable lean and fat, trimmed to 1/8" fat, all grades, raw	Beef Products	45.9776	W	7.5700	19.23	39.37	0.9971	1.1042	1.1366	1.0654	0.9984	1.2579	0.9090	0.8753	0.4598
usda	sr_legacy_food 2018-04	169492	Beef, chuck, arm pot roast, separable lean and fat, trimmed to 1/8" fat, select, cooked, braised	Beef Products	46.2418	W	12.3610	30.05	41.13	0.9966	1.1053	1.1371	1.0652	0.9982	1.2572	0.9093	0.8748	0.4624
usda	sr_legacy_food 2018-04	169493	Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8" fat, all grades, raw	Beef Products	77.2718	W	7.0310	17.16	40.97	0.9694	1.1671	1.1063	1.0321	0.9764	1.2159	0.9787	0.8443	0.7727
usda	sr_legacy_food 2018-04	169494	Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, braised	Beef Products	77.4052	W	10.9670	26.78	40.95	0.9693	1.1669	1.1061	1.0324	0.9761	1.2163	0.9788	0.8440	0.7741
usda	sr_legacy_food 2018-04	169495	Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8" fat, choice, raw	Beef Products	77.2913	W	6.9560	16.98	40.97	0.9696	1.1656	1.1066	1.0323	0.9760	1.2178	0.9787	0.8442	0.7729
usda	sr_legacy_food 2018-04	169496	Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0" fat, choice, cooked, roasted	Beef Products	77.1730	W	11.1100	26.41	42.07	0.9431	1.0941	1.0483	1.0868	0.9954	1.3497	0.9877	0.7820	0.7717
usda	sr_legacy_food 2018-04	169497	Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0" fat, select, cooked, roasted	Beef Products	77.1775	W	11.3660	27.02	42.07	0.9424	1.0940	1.0487	1.0869	0.9952	1.3501	0.9881	0.7819	0.7718
usda	sr_legacy_food 2018-04	169498	Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, all grades, raw	Beef Products	77.3364	W	6.7690	16.53	40.95	0.9693	1.1669	1.1059	1.0323	0.9761	1.2169	0.9786	0.8444	0.7734
usda	sr_legacy_food 2018-04	169499	Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, all grades, cooked, broiled	Beef Products	77.3523	W	9.1820	22.42	40.95	0.9694	1.1672	1.1061	1.0322	0.9763	1.2174	0.9783	0.8439	0.7735
usda	sr_legacy_food 2018-04	169500	Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, all grades, cooked, roasted	Beef Products	77.3716	W	9.3260	22.77	40.96	0.9697	1.1672	1.1063	1.0321	0.9764	1.2174	0.9779	0.8439	0.7737
usda	sr_legacy_food 2018-04	169501	Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, select, cooked, broiled	Beef Products	77.5129	W	9.3090	22.73	40.95	0.9693	1.1663	1.1061	1.0323	0.9760	1.2175	0.9787	0.8439	0.7751
usda	sr_legacy_food 2018-04	169502	Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, select, cooked, roasted	Beef Products	77.4476	W	9.4630	23.1	40.97	0.9696	1.1665	1.1062	1.0322	0.9762	1.2162	0.9783	0.8444	0.7745
usda	sr_legacy_food 2018-04	169503	Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, prime, raw	Beef Products	77.4492	W	6.6130	16.15	40.95	0.9691	1.1670	1.1061	1.0328	0.9761	1.2162	0.9781	0.8439	0.7745
usda	sr_legacy_food 2018-04	169504	Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, prime, cooked, broiled	Beef Products	77.4133	W	8.9920	21.95	40.97	0.9695	1.1671	1.1059	1.0320	0.9761	1.2171	0.9785	0.8444	0.7741
usda	sr_legacy_food 2018-04	169505	Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, choice, raw	Beef Products	77.5608	W	6.5670	16.03	40.97	0.9697	1.1666	1.1062	1.0323	0.9761	1.2158	0.9780	0.8444	0.7756
usda	sr_legacy_food 2018-04	169506	Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, choice, cooked, broiled	Beef Products	77.5163	W	8.5420	20.86	40.95	0.9694	1.1665	1.1064	1.0322	0.9760	1.2174	0.9785	0.8439	0.7752
usda	sr_legacy_food 2018-04	169507	Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, choice, cooked, roasted	Beef Products	77.3824	W	9.2150	22.5	40.96	0.9692	1.1661	1.1065	1.0324	0.9761	1.2172	0.9788	0.8440	0.7738
usda	sr_legacy_food 2018-04	169508	Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, select, raw	Beef Products	77.3593	W	6.7670	16.52	40.96	0.9696	1.1672	1.1063	1.0319	0.9764	1.2173	0.9789	0.8436	0.7736
