# GENERATED by match.py. DO NOT EDIT BY HAND.
# generated = 2026-09-19T01:21:41Z
# Match Rate version = 1.0
# formula = M1 (D87), docs/formula.md 'Match Rate'; primary reference = skeletal_muscle_protein_with_non_protein_metabolite_pools
# input.config = config/match_rate.ini sha256 f1fe894b4ab9a9876bbb4b1fcbad73a45f4c6211ee9718d272dea6f658ca24bf
# input.symbols = data/iupac/amino_acid_symbols.ini sha256 380d3d047c0f67df507df76a4cdd51f1b7fcde30ce050c7975b947884f8a8f0e
# input.usda_foods = outputs/usda/amino_acids_per_food.tsv sha256 c99df4b9f16a1ee722461b25563658e2665aaa45acadc37a971f7f46d5b49579
# input.other_sources = config/food_amino_acids_other_sources.csv sha256 c75262d6098376c55d0f4bf38e176c5793357d28d24958ab394813c26ddb6696
# input.reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv sha256 550dece6515abc11e21096616e7446fdf4c836134beaf5b2bbba516136e90db7
# input.reference.skeletal_muscle_protein = outputs/standard/_calculated_amino_acid_standard.tsv sha256 a378ac611584c370ed4fdb18d705ab6e94f0d05943bc9b9b3dbe5fa4567a3b87
# input.reference.gorissen_2018_human_muscle = config/gorissen_2018_comparison.ini sha256 8fe77d578b408361750c0a2e67c2a657c5af42e934c3f731b09659908074a701
# input.scored_set.fao_2013_indispensable = config/fao_2013_indispensable_amino_acids.ini sha256 ab2eccf9d1dbc559e0fa37a8d214b388ed65e04a062c85d2a7167d1b8e113644
# reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = skeletal muscle protein + non-protein metabolite pools (carnosine), fiber-type mix | outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv column standard_with_non_protein_metabolite_pools | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.5676, I 5.4316, L 8.4, K 9.4417, M 2.6557, F 4.0278, T 5.0653, W 1.541, V 5.9265
# reference.skeletal_muscle_protein = skeletal muscle protein (protein only), fiber-type mix | outputs/standard/_calculated_amino_acid_standard.tsv column standard | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.2267, I 5.4506, L 8.4293, K 9.4748, M 2.6649, F 4.0419, T 5.0831, W 1.5464, V 5.9473
# reference.gorissen_2018_human_muscle = Gorissen et al. 2018, Table 1, human muscle, g per 100 g raw material (the original Match Rate reference) | config/gorissen_2018_comparison.ini [values.human_muscle] | scored set gorissen_2018_essential (TMFHKVIL) | values: T 2.9, M 1.7, F 3.8, H 2.8, K 6.6, V 4.3, I 3.4, L 6.3
# every scored food under reference skeletal_muscle_protein, best first; ties by description
rank	source	source_detail	food_id	description	match_rate_percent	limiting_amino_acid	protein_g_per_100g
1056	usda	sr_legacy_food 2018-04	168289	Pork, cured, shoulder, blade roll, separable lean and fat, roasted	79.1577	V	17.28
1057	usda	sr_legacy_food 2018-04	169567	Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0" fat, choice, cooked, braised	79.1556	W	28.84
1058	usda	sr_legacy_food 2018-04	168074	CRACKER BARREL, country fried shrimp platter	79.1548	K	12.62
1059	usda	sr_legacy_food 2018-04	170201	Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0" fat, choice, cooked, grilled	79.1512	W	26.49
1060	usda	sr_legacy_food 2018-04	168295	Pork, cured, ham, boneless, extra lean and regular, unheated	79.1499	V	18.26
1061	usda	sr_legacy_food 2018-04	168284	Pork, cured, ham, whole, separable lean only, roasted	79.1472	V	25.05
1062	usda	sr_legacy_food 2018-04	171201	Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0" fat, choice, cooked, braised	79.1457	W	33.55
1063	usda	sr_legacy_food 2018-04	168655	Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0" fat, select, raw	79.1436	W	20.39
1064	usda	sr_legacy_food 2018-04	170168	Nuts, chestnuts, european, boiled and steamed	79.1434	K	2
1065	usda	sr_legacy_food 2018-04	167874	Pork, cured, ham, steak, boneless, extra lean, unheated	79.1427	V	19.56
1066	usda	sr_legacy_food 2018-04	171197	Beef, chuck eye steak, boneless, separable lean only, trimmed to 0" fat, select, cooked, grilled	79.1409	W	27.88
1067	usda	sr_legacy_food 2018-04	167872	Pork, cured, ham, boneless, regular (approximately 11% fat), roasted	79.1368	V	22.62
1068	usda	sr_legacy_food 2018-04	170217	Beef, chuck, under blade pot roast, boneless, separable lean only, trimmed to 0" fat, select, cooked, braised	79.1353	W	30.68
1069	usda	sr_legacy_food 2018-04	169514	Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8" fat, prime, raw	79.1328	W	16.74
1070	usda	sr_legacy_food 2018-04	171196	Beef, chuck eye steak, boneless, separable lean only, trimmed to 0" fat, choice, cooked, grilled	79.1318	W	27.97
1071	usda	sr_legacy_food 2018-04	170445	Potatoes, mashed, dehydrated, flakes without milk, dry form	79.1307	M	8.34
1072	usda	sr_legacy_food 2018-04	169497	Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0" fat, select, cooked, roasted	79.1298	W	27.02
1073	usda	sr_legacy_food 2018-04	170576	Nuts, chestnuts, european, dried, unpeeled	79.1292	K	6.39
1074	usda	sr_legacy_food 2018-04	170797	Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0" fat, choice, cooked, braised	79.1292	W	30.95
1075	usda	sr_legacy_food 2018-04	168654	Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0" fat, all grades, cooked, grilled	79.1274	W	28.15
1076	usda	sr_legacy_food 2018-04	169496	Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0" fat, choice, cooked, roasted	79.1251	W	26.41
1077	usda	sr_legacy_food 2018-04	168296	Pork, cured, ham, boneless, extra lean and regular, roasted	79.1234	V	21.97
1078	usda	sr_legacy_food 2018-04	168282	Pork, cured, ham, center slice, country-style, separable lean only, raw	79.1212	V	27.8
1079	usda	sr_legacy_food 2018-04	171194	Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0" fat, select, raw	79.1192	W	21.1
1080	usda	sr_legacy_food 2018-04	168288	Pork, cured, shoulder, blade roll, separable lean and fat, unheated	79.1164	V	16.47
1081	usda	sr_legacy_food 2018-04	173972	Beef, Australian, imported, grass-fed, round, top round cap-off steak/roast, boneless, separable lean only, raw	79.1111	W	22.41
1082	usda	sr_legacy_food 2018-04	167876	Pork, cured, ham, whole, separable lean only, unheated	79.1109	V	22.32
1083	usda	sr_legacy_food 2018-04	171539	Soup, beef noodle, canned, condensed	79.1091	K	3.85
1084	usda	sr_legacy_food 2018-04	170605	Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0" fat, all grades, cooked, grilled	79.1086	W	26.5
1085	usda	sr_legacy_food 2018-04	168672	Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8" fat, select, raw	79.1066	W	17.37
1086	usda	sr_legacy_food 2018-04	171193	Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0" fat, select, raw	79.1064	W	20.14
1087	usda	sr_legacy_food 2018-04	170039	Potatoes, mashed, dehydrated, granules without milk, dry form	79.1052	M	8.22
1088	usda	sr_legacy_food 2018-04	171200	Beef, shoulder pot roast, boneless, separable lean only, trimmed to 0" fat, all grades, cooked, braised	79.1052	W	31.48
1089	usda	sr_legacy_food 2018-04	173970	Beef, Australian, imported, grass-fed, loin, top loin steak/roast, boneless, separable lean only, raw	79.1050	W	21.79
1090	usda	sr_legacy_food 2018-04	167675	Restaurant, Chinese, general tso's chicken	79.1049	W	12.9
1091	usda	sr_legacy_food 2018-04	170803	Beef, chuck eye steak, boneless, separable lean only, trimmed to 0" fat, select, raw	79.1045	W	21.28
1092	usda	sr_legacy_food 2018-04	170807	Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0" fat, choice, raw	79.1016	W	21.36
1093	usda	sr_legacy_food 2018-04	174933	Cake, cherry fudge with chocolate frosting	79.0980	K	2.4
1094	usda	sr_legacy_food 2018-04	173975	Beef, Australian, imported, grass-fed, rib, ribeye steak/roast lip-on, boneless, separable lean and fat, raw	79.0976	W	19.8
1095	usda	sr_legacy_food 2018-04	170805	Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0" fat, select, cooked, braised	79.0966	W	32.96
1096	usda	sr_legacy_food 2018-04	168653	Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0" fat, select, raw	79.0933	W	19.71
1097	usda	sr_legacy_food 2018-04	170492	Corn pudding, home prepared	79.0904	T	4.42
1098	usda	sr_legacy_food 2018-04	171781	Beef, shoulder steak, boneless, separable lean only, trimmed to 0" fat, all grades, cooked, grilled	79.0901	W	28.6
1099	usda	sr_legacy_food 2018-04	170806	Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0" fat, all grades, cooked, braised	79.0837	W	33.31
1100	usda	sr_legacy_food 2018-04	174546	Soup, tomato, canned, prepared with equal volume low fat (2%) milk	79.0826	K	2.42
1101	usda	sr_legacy_food 2018-04	170812	Beef, chuck, under blade steak, boneless, separable lean only, trimmed to 0" fat, select, cooked, braised	79.0820	W	32.01
1102	usda	sr_legacy_food 2018-04	169446	Beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0" fat, choice, raw	79.0807	W	21.19
1103	usda	sr_legacy_food 2018-04	169566	Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0" fat, choice, raw	79.0796	W	20.67
1104	usda	sr_legacy_food 2018-04	171738	Beef, Australian, imported, Wagyu, rib, small end rib steak/roast, boneless, separable lean only, Aust. marble score 9, raw	79.0789	W	17.61
1105	usda	sr_legacy_food 2018-04	170452	Potatoes, french fried, shoestring, salt added in processing, frozen, oven-heated	79.0698	W	2.9
1106	usda	sr_legacy_food 2018-04	173974	Beef, Australian, imported, Wagyu, loin, top loin steak/roast, boneless, separable lean only, Aust. marble score 4/5, raw	79.0691	W	20.15
1107	usda	sr_legacy_food 2018-04	170798	Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0" fat, select, cooked, braised	79.0685	W	32.1
1108	usda	sr_legacy_food 2018-04	173977	Beef, Australian, imported, grass-fed, round, top round cap-off steak/roast, boneless, separable lean and fat, raw	79.0659	W	22.24
1109	usda	sr_legacy_food 2018-04	173976	Beef, Australian, imported, grass-fed, round, bottom round steak/roast, boneless, separable lean and fat, raw	79.0650	W	21.13
1110	usda	sr_legacy_food 2018-04	168657	Beef, brisket, flat half, boneless, separable lean only, trimmed to 0" fat, choice, raw	79.0603	W	21.28
1111	usda	sr_legacy_food 2018-04	173969	Beef, Australian, imported, grass-fed, loin, tenderloin steak/roast, boneless, separable lean and fat, raw	79.0598	W	20.53
1112	usda	sr_legacy_food 2018-04	171957	Fish, croaker, Atlantic, cooked, breaded and fried	79.0595	W	18.2
1113	usda	sr_legacy_food 2018-04	173867	Knackwurst, knockwurst, pork, beef	79.0579	T	11.1
1114	usda	sr_legacy_food 2018-04	170575	Nuts, chestnuts, european, raw, peeled	79.0571	K	1.63
1115	usda	sr_legacy_food 2018-04	173965	Beef, Australian, imported, grass-fed, loin, tenderloin steak/roast, boneless, separable lean only, raw	79.0560	W	20.85
1116	usda	sr_legacy_food 2018-04	170799	Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0" fat, all grades, cooked, braised	79.0533	W	31.41
1117	usda	sr_legacy_food 2018-04	171736	Beef, Australian, imported, Wagyu, loin, top loin steak/roast, boneless, separable lean only, Aust. marble score 9, raw	79.0510	W	16.92
1118	usda	sr_legacy_food 2018-04	175133	Fish, roughy, orange, raw	79.0509	W	16.41
1119	usda	sr_legacy_food 2018-04	171198	Beef, shoulder pot roast, boneless, separable lean only, trimmed to 0" fat, choice, cooked, braised	79.0491	W	31.32
1120	usda	sr_legacy_food 2018-04	169568	Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0" fat, select, cooked, braised	79.0467	W	28.79
1121	usda	sr_legacy_food 2018-04	168731	Beef, shoulder steak, boneless, separable lean only, trimmed to 0" fat, choice, cooked, grilled	79.0460	W	28.54
1122	usda	sr_legacy_food 2018-04	168732	Beef, shoulder steak, boneless, separable lean only, trimmed to 0" fat, select, cooked, grilled	79.0421	W	28.71
1123	usda	sr_legacy_food 2018-04	171734	Beef, Australian, imported, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean only, raw	79.0421	W	21.9
1124	usda	sr_legacy_food 2018-04	170809	Beef, chuck for stew, separable lean and fat, select, raw	79.0421	W	21.9
1125	usda	sr_legacy_food 2018-04	169480	Beef, shoulder pot roast or steak, boneless, separable lean only, trimmed to 0" fat, all grades, raw	79.0411	W	21.64
1126	usda	sr_legacy_food 2018-04	170203	Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0" fat, select, cooked, grilled	79.0377	W	26.53
1127	usda	sr_legacy_food 2018-04	171735	Beef, Australian, imported, grass-fed, rib, ribeye steak/roast lip-on, boneless, separable lean only, raw	79.0375	W	21.47
1128	usda	sr_legacy_food 2018-04	168656	Beef, brisket, flat half, boneless separable lean only, trimmed to 0" fat, all grades, raw	79.0375	W	21.47
1129	usda	sr_legacy_food 2018-04	170216	Beef, chuck, under blade pot roast, boneless, separable lean only, trimmed to 0" fat, choice, cooked, braised	79.0366	W	30.45
1130	usda	sr_legacy_food 2018-04	169444	Beef, chuck, under blade pot roast, boneless, separable lean only, trimmed to 0" fat, all grades, cooked, braised	79.0348	W	30.54
1131	usda	sr_legacy_food 2018-04	170804	Beef, chuck eye steak, boneless, separable lean only, trimmed to 0" fat, all grades, raw	79.0338	W	21.29
1132	usda	sr_legacy_food 2018-04	170603	Beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0" fat, select, raw	79.0327	W	21.03
1133	usda	sr_legacy_food 2018-04	170810	Beef, chuck for stew, separable lean and fat, choice, raw	79.0324	W	21.64
1134	usda	sr_legacy_food 2018-04	170783	Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0" fat, choice, raw	79.0280	W	19.38
1135	usda	sr_legacy_food 2018-04	171204	Beef, chuck for stew, separable lean and fat, select, cooked, braised	79.0242	W	32.29
1136	usda	sr_legacy_food 2018-04	171739	Beef, Australian, imported, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean and fat, raw	79.0151	W	21.77
1137	usda	sr_legacy_food 2018-04	170801	Beef, chuck eye steak, boneless, separable lean only, trimmed to 0" fat, all grades, cooked, grilled	79.0062	W	27.94
1138	usda	sr_legacy_food 2018-04	169475	Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0" fat, choice, cooked, grilled	79.0054	W	28.28
1139	usda	sr_legacy_food 2018-04	170800	Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0" fat, choice, raw	79.0019	W	20.87
1140	usda	sr_legacy_food 2018-04	169478	Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0" fat, choice, raw	78.9988	W	20.35
1141	usda	sr_legacy_food 2018-04	171202	Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0" fat, all grades, raw	78.9986	W	21.3
1142	usda	sr_legacy_food 2018-04	174495	Turkey, ground, 85% lean, 15% fat, patties, broiled	78.9965	W	25.88
1143	usda	sr_legacy_food 2018-04	169445	Beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0" fat, all grades, raw	78.9946	W	21.13
1144	usda	sr_legacy_food 2018-04	169565	Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0" fat, all grades, raw	78.9912	W	20.61
1145	usda	sr_legacy_food 2018-04	171737	Beef, Australian, imported, Wagyu, rib, small end rib steak/roast, boneless, separable lean only, Aust. marble score 4/5, raw	78.9895	W	20.35
1146	usda	sr_legacy_food 2018-04	170808	Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0" fat, select, raw	78.9833	W	21.22
1147	usda	sr_legacy_food 2018-04	168658	Beef, brisket, flat half, boneless, separable lean only, trimmed to 0" fat, select, raw	78.9781	W	21.74
1148	usda	sr_legacy_food 2018-04	171206	Beef, chuck for stew, separable lean and fat, all grades, raw	78.9781	W	21.75
1149	usda	sr_legacy_food 2018-04	168742	Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0" fat, select, raw	78.9754	W	20.52
1150	usda	sr_legacy_food 2018-04	168917	Quinoa, cooked	78.9749	K	4.4
1151	usda	sr_legacy_food 2018-04	171195	Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0" fat, all grades, raw	78.9726	W	20.96
1152	usda	sr_legacy_food 2018-04	170802	Beef, chuck eye steak, boneless, separable lean only, trimmed to 0" fat, choice, raw	78.9721	W	21.31
1153	usda	sr_legacy_food 2018-04	173971	Beef, Australian, imported, grass-fed, round, bottom round steak/roast, boneless, separable lean only, raw	78.9698	W	21.4
1154	usda	sr_legacy_food 2018-04	169481	Beef, shoulder pot roast or steak, boneless, separable lean only, trimmed to 0" fat, choice, raw	78.9564	W	21.45
1155	usda	sr_legacy_food 2018-04	169482	Beef, shoulder pot roast or steak, boneless, separable lean only, trimmed to 0" fat, select, raw	78.9564	W	21.93
1156	usda	sr_legacy_food 2018-04	173973	Beef, Australian, imported, Wagyu, loin, tenderloin steak/roast, boneless, separable lean only, Aust. marble score 9, raw	78.9556	W	18.87
1157	usda	sr_legacy_food 2018-04	174492	Turkey, ground, 93% lean, 7% fat, patties, broiled	78.9475	W	25.86
1158	usda	sr_legacy_food 2018-04	171506	Turkey, Ground, cooked	78.9457	W	27.37
1159	usda	sr_legacy_food 2018-04	171732	Beef, Australian, imported, Wagyu, loin, tenderloin steak/roast, boneless, separable lean and fat, Aust. marble score 4/5, raw	78.9385	W	19.71
1160	usda	sr_legacy_food 2018-04	173497	Babyfood, dinner, chicken stew, toddler	78.9363	W	5.2
1161	usda	sr_legacy_food 2018-04	171742	Beef, Australian, imported, Wagyu, loin, tenderloin steak/roast, boneless, separable lean and fat, Aust. marble score 9, raw	78.9304	W	18.5
1162	usda	sr_legacy_food 2018-04	172849	Turkey, ground, fat free, patties, broiled	78.9099	W	28.99
1163	usda	sr_legacy_food 2018-04	172850	Turkey, ground, 93% lean, 7% fat, raw	78.9029	W	18.73
1164	usda	sr_legacy_food 2018-04	171740	Beef, Australian, imported, Wagyu, rib, small end rib steak/roast, boneless, separable lean and fat, Aust. marble score 4/5, raw	78.9007	W	17.07
1165	usda	sr_legacy_food 2018-04	171971	Crustaceans, shrimp, mixed species, cooked, moist heat (may contain additives to retain moisture)	78.8962	W	22.78
1166	usda	sr_legacy_food 2018-04	172848	Turkey, ground, fat free, pan-broiled crumbles	78.8682	W	31.69
1167	usda	sr_legacy_food 2018-04	174350	Lamb, variety meats and by-products, brain, cooked, pan-fried	78.8629	W	16.97
1168	usda	sr_legacy_food 2018-04	174494	Turkey, ground, 85% lean, 15% fat, pan-broiled crumbles	78.8519	W	25.11
1169	usda	sr_legacy_food 2018-04	172847	Turkey, ground, fat free, raw	78.8352	W	23.57
1170	usda	sr_legacy_food 2018-04	168874	Quinoa, uncooked	78.8341	K	14.12
1171	usda	sr_legacy_food 2018-04	170436	Potatoes, french fried, crinkle or regular cut, salt added in processing, frozen, as purchased	78.8180	W	2.34
1172	usda	sr_legacy_food 2018-04	172382	Chicken, broilers or fryers, neck, meat and skin, raw	78.8166	W	14.07
1173	usda	sr_legacy_food 2018-04	172528	Lamb, variety meats and by-products, heart, cooked, braised	78.8052	W	24.97
1174	usda	sr_legacy_food 2018-04	172851	Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles	78.7995	W	27.1
1175	usda	sr_legacy_food 2018-04	168787	Egg custards, dry mix, prepared with 2% milk	78.7975	T	4.13
1176	usda	sr_legacy_food 2018-04	168267	Pork, fresh, variety meats and by-products, heart, raw	78.7653	W	17.27
1177	usda	sr_legacy_food 2018-04	174493	Turkey, ground, 85% lean, 15% fat, raw	78.7560	W	16.9
1178	usda	sr_legacy_food 2018-04	174210	Crustaceans, shrimp, mixed species, raw (may contain additives to retain moisture)	78.7418	W	13.61
1179	usda	sr_legacy_food 2018-04	168268	Pork, fresh, variety meats and by-products, heart, cooked, braised	78.7409	W	23.6
1180	usda	sr_legacy_food 2018-04	167649	Buffalo, free range, top round steak, raw (Shoshone Bannock)	78.7338	W	21.44
1181	usda	sr_legacy_food 2018-04	171505	Turkey, Ground, raw	78.7272	W	19.66
1182	usda	sr_legacy_food 2018-04	170038	Potatoes, scalloped, home-prepared with butter	78.7149	K	2.87
1183	usda	sr_legacy_food 2018-04	170525	Potatoes, scalloped, home-prepared with margarine	78.7149	K	2.87
1184	usda	sr_legacy_food 2018-04	167651	Buffalo, free range, top round steak, cooked (Shoshone Bannock)	78.6930	W	32.51
1185	usda	sr_legacy_food 2018-04	172525	Lamb, variety meats and by-products, brain, raw	78.6706	W	10.4
1186	usda	sr_legacy_food 2018-04	169945	Pineapple, canned, extra heavy syrup pack, solids and liquids	78.6279	L	0.34
1187	usda	sr_legacy_food 2018-04	171629	Ham and cheese spread	78.6275	T	16.18
1188	usda	sr_legacy_food 2018-04	172526	Lamb, variety meats and by-products, brain, cooked, braised	78.6099	W	12.55
1189	usda	sr_legacy_food 2018-04	174355	Lamb, variety meats and by-products, kidneys, cooked, braised	78.5782	K	23.65
1190	usda	sr_legacy_food 2018-04	174354	Lamb, variety meats and by-products, kidneys, raw	78.5732	K	15.74
1191	usda	sr_legacy_food 2018-04	170324	WENDY'S, Jr. Hamburger, with cheese	78.5458	K	13.06
1192	usda	sr_legacy_food 2018-04	172711	Cake, cheesecake, commercially prepared	78.4978	K	5.5
1193	usda	sr_legacy_food 2018-04	172527	Lamb, variety meats and by-products, heart, raw	78.4957	W	16.47
1194	usda	sr_legacy_food 2018-04	168265	Pork, fresh, variety meats and by-products, brain, cooked, braised	78.4638	M	12.14
1195	usda	sr_legacy_food 2018-04	169024	DENNY'S, fish fillet, battered or breaded, fried	78.4190	T	13.75
1196	usda	sr_legacy_food 2018-04	168442	Potatoes, french fried, all types, salt added in processing, frozen, unprepared	78.4123	W	2.24
1197	usda	sr_legacy_food 2018-04	168264	Pork, fresh, variety meats and by-products, brain, raw	78.4121	M	10.28
1198	usda	sr_legacy_food 2018-04	169814	Agave, raw (Southwest)	78.3924	I	0.52
1199	usda	foundation_food 2026-04	327357	Nectarines, raw	78.3924	I	1.06
1200	usda	sr_legacy_food 2018-04	173137	Formulated bar, POWER BAR, chocolate	78.3866	K	14.15
1201	usda	sr_legacy_food 2018-04	174581	Poultry salad sandwich spread	78.3797	W	11.64
1202	usda	sr_legacy_food 2018-04	173276	Fast foods, sundae, hot fudge	78.3370	K	3.57
1203	usda	sr_legacy_food 2018-04	168848	Frozen yogurts, chocolate, soft-serve	78.2653	K	4
1204	usda	sr_legacy_food 2018-04	171454	Chicken, broilers or fryers, skin only, cooked, fried, flour	78.2405	W	19.09
1205	usda	sr_legacy_food 2018-04	174435	Lamb, New Zealand, imported, subcutaneous fat, raw	78.2156	W	3.87
1206	usda	sr_legacy_food 2018-04	175143	Fish, shark, mixed species, cooked, batter-dipped and fried	78.2029	W	18.62
1207	usda	sr_legacy_food 2018-04	171546	Soup, chicken and vegetable, canned, ready-to-serve	78.1307	K	1.97
1208	usda	sr_legacy_food 2018-04	174588	Sausage, New england brand, pork, beef	78.0951	W	17.27
1209	usda	sr_legacy_food 2018-04	174446	Lamb, New Zealand, imported, sweetbread, raw	78.0836	W	11
1210	usda	sr_legacy_food 2018-04	173267	Fast foods, biscuit, with egg and ham	78.0728	K	10.64
