row_index	identity_cell	gene_cell	entry	entry_token_rank	outcome	tokens_checked	published_share_percent
2426	O95922;O95922-4	TTLL1	O95922	1	member	1:O95922:reviewed_human	0.000000
2427	Q14166;V9GY16	TTLL12	Q14166	1	member	1:Q14166:reviewed_human	0.003438
2428	Q14679;E9PH58;E7EX20	TTLL4	Q14679	1	member	1:Q14679:reviewed_human	0.139628
2429	Q8WZ42;A0A0A0MRA3;A0A0A0MTS7;Q8WZ42-3;Q8WZ42-10;Q8WZ42-9;Q8WZ42-5;Q8WZ42-2;Q8WZ42-8;Q8WZ42-13;Q8WZ42-12;Q8WZ42-11;Q8WZ42-4;Q8WZ42-7;Q8WZ42-6	TTN	Q8WZ42	1	member	1:Q8WZ42:reviewed_human	0.019508
2430	Q9BTX7;Q5QPC2;A6PVK2	TTPAL	Q9BTX7	1	member	1:Q9BTX7:reviewed_human	0.000032
2431	P68363;Q71U36;Q9BQE3;F5H5D3;Q71U36-2;P68366;P68366-2;P68363-2;Q13748;Q13748-2;F8VVB9;Q6PEY2;F8VQQ4;Q9NY65;C9J2C0;Q9NY65-2;F8VS66;C9JDS9;F8VRZ4;F8VWV9;C9JEV8;C9JQ00;C9JJQ8;F8VX09;C9JDL2;V9GZ17;F8VRK0;F8W0F6;A6NHL2;C9K0S6;A6NHL2-2;Q9H853;F8VXZ7	TUBA1B;TUBA1A;TUBA1C;TUBA4A;TUBA3C;TUBA3E	P68363	1	member	1:P68363:reviewed_human	0.010767
2432	P07437;Q5JP53;Q5ST81	TUBB	P07437	1	member	1:P07437:reviewed_human	0.000000
2433	P68371;P04350;Q13509-2;M0R2D3;K7ESM5;M0QYM7;M0QY85;G3V2A3;Q9H4B7;M0R0X0;M0QY37;M0QX14;M0R042;M0QZL7;M0R278;A0A075B724;M0R1I1;M0R2T4	TUBB4B;TUBB4A	P68371	1	member	1:P68371:reviewed_human	0.008662
2434	Q9BUF5;K7ESQ3;K7EQT3;K7EJ64;K7ERA8;K7EJZ4;K7EL29;K7EN98;K7EPE5;K7EK43;K7ES63	TUBB6	Q9BUF5	1	member	1:Q9BUF5:reviewed_human	0.000000
2435	Q3ZCM7;A0A075B736;Q5SQY0;I3L2F9;A6NNZ2	TUBB8	Q3ZCM7	1	member	1:Q3ZCM7:reviewed_human	0.000000
2436	P23258;Q9NRH3;K7EIS0	TUBG1;TUBG2	P23258	1	member	1:P23258:reviewed_human	0.000012
2437	Q9NYZ1;J3QL63;J3QL47;C9JYS5;K7ENL4;Q96ET8-3;J3KS67	TVP23B;TVP23C	Q9NYZ1	1	member	1:Q9NYZ1:reviewed_human	0.000049
2438	Q6IBS0;D6RG15;H0Y858	TWF2	Q6IBS0	1	member	1:Q6IBS0:reviewed_human	0.000026
2439	P10599;P10599-2	TXN	P10599	1	member	1:P10599:reviewed_human	0.073137
2440	Q9BRA2;I3L2R6;I3L0K2;I3L3M7	TXNDC17	Q9BRA2	1	member	1:Q9BRA2:reviewed_human	0.004587
2441	Q8NBS9;Q86UY0;Q8NBS9-2	TXNDC5	Q8NBS9	1	member	1:Q8NBS9:reviewed_human	0.000040
2442	O43396;K7ER96;K7EML9;K7EPB7;K7EME7;K7EKG2	TXNL1	O43396	1	member	1:O43396:reviewed_human	0.022292
2443	Q16881;Q16881-3;F8W809;A0A087WSW9;E9PNQ6;A0A087WSY9;Q16881-5;Q16881-2;Q16881-4;Q16881-6;E2QRB9;Q16881-7;E9PIR7;E9PKD3;E9PRI8;A0A0B4J225;E9PIZ5;Q9NNW7;E9PLT3;E9PKI4;A0A096LPD9;E7EWK1;A0A096LPK7;E7ENA2;D3YTF8;D3YTF9;Q9NNW7-2;Q86VQ6;E9PQI3;A0A096LNN4;H0YBI6;H0YBQ0;Q9NNW7-3	TXNRD1	Q16881	1	member	1:Q16881:reviewed_human	0.012234
2444	P22314;P22314-2;Q5JRR6;Q5JRR9;Q5JRS0;Q5JRS2;Q5JRS1;Q5JRS3	UBA1	P22314	1	member	1:P22314:reviewed_human	0.099339
2445	Q8TBC4;Q8TBC4-2;F8W8D4;F8WF86;F8WAT6	UBA3	Q8TBC4	1	member	1:Q8TBC4:reviewed_human	0.003465
2446	Q9GZZ9;E7EQ61;Q9GZZ9-2;E7EWE1;C9JRV9;C9J5W5;C9J0F6;D6RJC9	UBA5	Q9GZZ9	1	member	1:Q9GZZ9:reviewed_human	0.001828
2447	A0AVT1;H0Y8S8;A0AVT1-4;A0AVT1-3	UBA6	A0AVT1	1	member	1:A0AVT1:reviewed_human	0.000237
2448	A0AVT1-2	UBA6	A0AVT1	1	member_duplicate_entry	1:A0AVT1:reviewed_human	0.000000
2449	Q9BSL1	UBAC1	Q9BSL1	1	member	1:Q9BSL1:reviewed_human	0.023977
2450	K4DI81	UBE2C	O00762	gene	member_via_gene	1:K4DI81:unreviewed/9606; gene:UBE2C:O00762	0.000000
2451	P62837;A0A0A0MQU3;P62837-2;D6RFM0;D6RAH7;H9KV45;D6RAW0;P51668;A0A087WW00;C9J9H9	UBE2D2;UBE2D3	P62837	1	member	1:P62837:reviewed_human	0.000847
2452	P61077;P61077-2;P61077-3;D6RA11;A0A087WY85;D6R9F6;D6R933;D6RGD0;D6R980;D6RIZ3	UBE2D3	P61077	1	member	1:P61077:reviewed_human	0.003743
2453	Q9Y2X8	UBE2D4	Q9Y2X8	1	member	1:Q9Y2X8:reviewed_human	0.000162
2454	P62256;C9JZG9;C9JZY6;C9J8Q9;P62256-2;H7C4M9	UBE2H	P62256	1	member	1:P62256:reviewed_human	0.000047
2455	P63279;H3BQQ9;B0QYN7;H3BPC4;H3BRD1	UBE2I	P63279	1	member	1:P63279:reviewed_human	0.024779
2456	P61086;D6RDM7;P61086-3;P61086-2;D6RFX1	UBE2K	P61086	1	member	1:P61086:reviewed_human	0.006669
2457	P68036;P68036-3;A0A0B4J2G9;P68036-2	UBE2L3;hCG_1789329	P68036	1	member	1:P68036:reviewed_human	0.038994
2458	P61081;M0QX69;M0QYI6	UBE2M	P61081	1	member	1:P61081:reviewed_human	0.004329
2459	P61088;F8VSD4;F8VV71;F8VZ29;F8VQQ8;Q5JXB2	UBE2N	P61088	1	member	1:P61088:reviewed_human	0.060040
2460	K7ES11	UBE2O	Q9C0C9	gene	member_via_gene	1:K7ES11:unreviewed/9606; gene:UBE2O:Q9C0C9	0.000000
2461	Q9C0C9;K7EQ12	UBE2O	Q9C0C9	1	member_duplicate_entry	1:Q9C0C9:reviewed_human	0.025601
2462	Q13404;I3L0A0;Q13404-7;Q13404-1;Q13404-2;Q13404-8;G3V2F7;A0A0A0MSL3;Q13404-6;E5RIF1;D6RG00	UBE2V1;TMEM189-UBE2V1	Q13404	1	member	1:Q13404:reviewed_human	0.040217
2463	Q15819;G3V113;H0YBP9;H0YBX6	UBE2V2	Q15819	1	member	1:Q15819:reviewed_human	0.004025
2464	Q15386;Q15386-2;Q15386-3	UBE3C	Q15386	1	member	1:Q15386:reviewed_human	0.000032
2465	Q14139;Q14139-2;B7Z7P0	UBE4A	Q14139	1	member	1:Q14139:reviewed_human	0.000020
2466	O95155;O95155-2;O95155-4;O95155-3;B1AQ61;K7EP75	UBE4B	O95155	1	member	1:O95155:reviewed_human	0.000114
2467	O14562;H3BRL3	UBFD1	O14562	1	member	1:O14562:reviewed_human	0.000008
2468	P11441;Q5HY81	UBL4A	P11441	1	member	1:P11441:reviewed_human	0.000754
2469	Q9UMX0;Q9UMX0-2;Q9NRR5;H0YDS0;Q9UMX0-3;Q9UMX0-4	UBQLN1;UBQLN4	Q9UMX0	1	member	1:Q9UMX0:reviewed_human	0.000569
2470	Q9UHD9	UBQLN2	Q9UHD9	1	member	1:Q9UHD9:reviewed_human	0.000566
2471	Q5T4S7;Q5T4S7-2;Q5T4S7-3;Q5T4S7-4;Q5T4S7-5;A0A0A0MSW0;X6R960;X6RE05;Q5TBN9;Q5T4S7-6	UBR4	Q5T4S7	1	member	1:Q5T4S7:reviewed_human	0.058805
2472	Q04323;E9PRQ7;E9PJ81;Q04323-2;A0A087WTZ5;E9PS08	UBXN1	Q04323	1	member	1:Q04323:reviewed_human	0.005424
2473	Q9BZV1;K7EP32;Q9BZV1-2;K7ELN1;K7EJ02	UBXN6	Q9BZV1	1	member	1:Q9BZV1:reviewed_human	0.000872
2474	P15374;A0A087WTB8	UCHL3	P15374	1	member	1:P15374:reviewed_human	0.024178
2475	Q5TBK7	UCHL3	P15374	gene	member_duplicate_entry	1:Q5TBK7:unreviewed/9606; gene:UCHL3:P15374	0.000000
2476	Q9Y5K5;Q5LJA9;H0Y6Y4;H0Y4E0	UCHL5	Q9Y5K5	1	member	1:Q9Y5K5:reviewed_human	0.000000
2477	Q9Y5K5-2;Q9Y5K5-4;Q9Y5K5-3;Q5LJA5;Q5LJB0;H0Y636;H0Y4K0	UCHL5	Q9Y5K5	1	member_duplicate_entry	1:Q9Y5K5:reviewed_human	0.000765
2478	Q9Y3C8	UFC1	Q9Y3C8	1	member	1:Q9Y3C8:reviewed_human	0.002461
2479	Q92890;Q92890-3;Q92890-1;C9J6N9;C9IZG3;C9JNP9	UFD1L	Q92890	1	member	1:Q92890:reviewed_human	0.000007
2480	P61960;P61960-2;H0Y614	UFM1	P61960	1	member	1:P61960:reviewed_human	0.001153
2481	Q9NYU2;Q9NYU2-2;H7BZG0;Q9NYU1;F8WCI2;F8WCE6;A6NP03;E7EMU6;Q9NYU1-2	UGGT1	Q9NYU2	1	member	1:Q9NYU2:reviewed_human	0.003643
2482	Q16851-2;Q16851;A0A087WYS1;E7EUC7;C9JNZ1;C9JVG3;C9JQU9;C9JWG0;C9JUW1;C9JTZ5;F2Z3H1;C9J3M0;F2Z3P4;F8WC70;C9J6Q0	UGP2	Q16851	1	member	1:Q16851:reviewed_human	0.018211
2483	C9J7I0	UMAD1	C9J7I0	1	member	1:C9J7I0:reviewed_human	0.000000
2484	Q8N2C7;Q8N2C7-2;Q8N2C7-4;Q8N2C7-7	UNC80	Q8N2C7	1	member	1:Q8N2C7:reviewed_human	0.000000
2485	Q9BZI7;Q9BZI7-2;A0A087WYC8	UPF3B	Q9BZI7	1	member	1:Q9BZI7:reviewed_human	0.000000
2486	Q9BRT2;Q5TAQ0;V5IRT4	UQCC2	Q9BRT2	1	member	1:Q9BRT2:reviewed_human	0.000000
2487	P31930	UQCRC1	P31930	1	member	1:P31930:reviewed_human	0.000246
2488	P22695;H3BRG4;H3BSJ9;H3BP04	UQCRC2	P22695	1	member	1:P22695:reviewed_human	0.000032
2489	Q9BTM9-2;Q9BTM9-3;Q9BTM9	URM1	Q9BTM9	1	member	1:Q9BTM9:reviewed_human	0.000332
2490	H0Y5R6	UROD	P06132	gene	member_via_gene	1:H0Y5R6:unreviewed/9606; gene:UROD:P06132	0.000125
2491	P06132;Q5T446	UROD	P06132	1	member_duplicate_entry	1:P06132:reviewed_human	0.017125
2492	P10746;Q5T3L7;Q5T3L8;Q5T3L9;A0A087WUV7;A0A087X021;A0A087WZB7	UROS	P10746	1	member	1:P10746:reviewed_human	0.001989
2493	Q9NZ43;G8JLK1;M0QYT5;Q9NZ43-2;M0QZE0;Q9NZ43-3;M0QZZ6	USE1	Q9NZ43	1	member	1:Q9NZ43:reviewed_human	0.000618
2494	O60763;O60763-2;REV__R4GMN2;REV__Q5VZ89-5;REV__Q5VZ89-6;REV__Q5VZ89;REV__R4GNB2;REV__R4GN35	USO1	O60763	1	member	1:O60763:reviewed_human	0.000825
2495	G5E9A6;P51784	USP11	P51784	2	member_via_later_token	1:G5E9A6:unreviewed/9606; 2:P51784:reviewed_human	0.006208
2496	O75317;H7BZK6;P62068-4;P62068-3;P62068;P62068-2	USP12	O75317	1	member	1:O75317:reviewed_human	0.000005
2497	P54578;P54578-2;A6NJA2;P54578-3;J3QQT6;J3KS55	USP14	P54578	1	member	1:P54578:reviewed_human	0.067232
2498	Q9Y4E8;Q9Y4E8-4	USP15	Q9Y4E8	1	member	1:Q9Y4E8:reviewed_human	0.045858
2499	Q9Y4E8-2;Q9Y4E8-3;H0YI31;F8W0H4;F8VZG8;F8VVY7;H0YI26;H0YHM4;Q8NFA0;P35125;K7EKZ1;K7EQL6;P35125-3;P35125-2;H0YH96	USP15	Q9Y4E8	1	member_duplicate_entry	1:Q9Y4E8:reviewed_human	0.000000
2500	O94966-7;O94966-6;E7EST9;O94966-5;O94966-3;B5MEG5;O94966-4;O94966;E7ESU0;A0A0A0MR08;O94966-2	USP19	O94966	1	member	1:O94966:reviewed_human	0.000716
2501	Q9UPU5;REV__Q2VPB7	USP24	Q9UPU5	1	member	1:Q9UPU5:reviewed_human	0.005833
2502	Q9UHP3;Q9UHP3-1;Q9UHP3-3;H7C253;H7C1T8;Q96B65	USP25	Q9UHP3	1	member	1:Q9UHP3:reviewed_human	0.000000
2503	H0YM72	USP3	Q9Y6I4	gene	member_via_gene	1:H0YM72:unreviewed/9606; gene:USP3:Q9Y6I4	0.000000
2504	Q70CQ2;Q70CQ2-3;Q70CQ2-2	USP34	Q70CQ2	1	member	1:Q70CQ2:reviewed_human	0.000000
2505	Q13107;Q13107-2;H7C189;C9JNU9;Q13107-3	USP4	Q13107	1	member	1:Q13107:reviewed_human	0.000000
2506	Q9NVE5;Q9NVE5-3	USP40	Q9NVE5	1	member	1:Q9NVE5:reviewed_human	0.000000
2507	Q96K76-4;Q96K76;Q96K76-2;Q96K76-3	USP47	Q96K76	1	member	1:Q96K76:reviewed_human	0.001076
2508	P45974-2;P45974;F5H571;Q92995;H7C5J3;Q92995-2	USP5	P45974	1	member	1:P45974:reviewed_human	0.080613
2509	Q92738;X6RAB3;Q92738-2	USP6NL	Q92738	1	member	1:Q92738:reviewed_human	0.000001
2510	Q93009;Q93009-3;H3BND8;F5H2X1;H3BUV0;H3BTM1;H3BRA2;H3BQD1;I3L2D8;H3BMF6	USP7	Q93009	1	member	1:Q93009:reviewed_human	0.003615
2511	Q93008;Q93008-1	USP9X	Q93008	1	member	1:Q93008:reviewed_human	0.015070
2512	O00507;O00507-2;H7C2M9	USP9Y	O00507	1	member	1:O00507:reviewed_human	0.000232
2513	Q5W0Q7;Q5W0Q7-2	USPL1	Q5W0Q7	1	member	1:Q5W0Q7:reviewed_human	0.000000
2514	Q08AM6;H3BUU8;H3BQD9;Q08AM6-2;H3BN23;A0A087WT26	VAC14	Q08AM6	1	member	1:Q08AM6:reviewed_human	0.002764
2515	P63027;J3QRU4;F8WCA0;L7N2F9	VAMP2	P63027	1	member	1:P63027:reviewed_human	0.000000
2516	Q15836;K7ENK9;K7EKX0;P23763;F5GZV7;P23763-2;P23763-3	VAMP3;VAMP2	Q15836	1	member	1:Q15836:reviewed_human	0.000480
2517	P51809;P51809-3;P51809-2	VAMP7	P51809	1	member	1:P51809:reviewed_human	0.000027
2518	Q9BV40;C9JXZ5;B8ZZT4	VAMP8	Q9BV40	1	member	1:Q9BV40:reviewed_human	0.000160
2519	Q9P0L0;J3QKM9	VAPA	Q9P0L0	1	member	1:Q9P0L0:reviewed_human	0.000858
2520	Q9P0L0-2	VAPA	Q9P0L0	1	member_duplicate_entry	1:Q9P0L0:reviewed_human	0.000000
2521	O95292;E5RK64;O95292-2	VAPB	O95292	1	member	1:O95292:reviewed_human	0.000525
2522	P26640;A2ABF4;A0A0G2JJT9	VARS	P26640	1	member	1:P26640:reviewed_human	0.000000
2523	P50552;K7ENL7;K7EM16;K7ENR7;K7EQD0;K7EIG8	VASP	P50552	1	member	1:P50552:reviewed_human	0.020749
2524	Q99536;Q99536-3;K7ERT7;Q99536-2;K7ESA3;K7ENX2;K7EM19;K7EJM4;K7ER81	VAT1	Q99536	1	member	1:Q99536:reviewed_human	0.001081
2525	P61758;B4DWR3	VBP1	P61758	1	member	1:P61758:reviewed_human	0.000046
2526	P55072;C9IZA5;C9JUP7	VCP	P55072	1	member	1:P55072:reviewed_human	0.177432
2527	Q96JH7	VCPIP1	Q96JH7	1	member	1:Q96JH7:reviewed_human	0.000165
2528	P21796;C9JI87	VDAC1	P21796	1	member	1:P21796:reviewed_human	0.000000
2529	P45880;A0A0A0MR02;P45880-2;P45880-1;Q5JSD2;Q5JSD1;A2A3S1	VDAC2	P45880	1	member	1:P45880:reviewed_human	0.000000
2530	Q9Y277;Q9Y277-2;E5RK27;E5RFP6;E5RJN6;E5RHZ6;E5RHE1	VDAC3	Q9Y277	1	member	1:Q9Y277:reviewed_human	0.000617
2531	P09327;C9J2B5;P09327-2	VIL1	P09327	1	member	1:P09327:reviewed_human	0.000000
2532	O15195	VILL	O15195	1	member	1:O15195:reviewed_human	0.000000
2533	P08670;B0YJC4;B0YJC5;P17661;Q5JVS8	VIM	P08670	1	member	1:P08670:reviewed_human	0.000000
2534	Q8N0U8;Q8N0U8-2	VKORC1L1	Q8N0U8	1	member	1:Q8N0U8:reviewed_human	0.000000
2535	Q3ZAQ7;Q3ZAQ7-2	VMA21	Q3ZAQ7	1	member	1:Q3ZAQ7:reviewed_human	0.000099
2536	Q9Y4B6;Q9Y4B6-3;Q9Y4B6-2	VPRBP	Q9Y4B6	1	member	1:Q9Y4B6:reviewed_human	0.000000
2537	Q96RL7;Q96RL7-3;Q96RL7-2;Q96RL7-4;H0Y7P8;A0A0B4J247;H0YF78;H0YG53	VPS13A	Q96RL7	1	member	1:Q96RL7:reviewed_human	0.002696
2538	Q709C8;Q709C8-3;Q709C8-4;Q709C8-2	VPS13C	Q709C8	1	member	1:Q709C8:reviewed_human	0.000390
2539	Q9BRG1;K7EKV4;K7ENE3;K7EP45	VPS25	Q9BRG1	1	member	1:Q9BRG1:reviewed_human	0.000901
2540	Q4G0F5	VPS26B	Q4G0F5	1	member	1:Q4G0F5:reviewed_human	0.000140
2541	Q9UK41;Q9UK41-2;E9PM90;E9PQR7;E9PR04;E9PLM9	VPS28	Q9UK41	1	member	1:Q9UK41:reviewed_human	0.000577
2542	Q9UBQ0;F8VXU5;Q9UBQ0-2;Q05DG7	VPS29	Q9UBQ0	1	member	1:Q9UBQ0:reviewed_human	0.000019
2543	Q96QK1;I3L4S0;I3L4P4	VPS35	Q96QK1	1	member	1:Q96QK1:reviewed_human	0.000239
2544	Q86VN1;Q86VN1-2	VPS36	Q86VN1	1	member	1:Q86VN1:reviewed_human	0.000125
2545	A5D8V6;F5H4Q5	VPS37C	A5D8V6	1	member	1:A5D8V6:reviewed_human	0.000483
2546	Q96JC1;Q96JC1-2	VPS39	Q96JC1	1	member	1:Q96JC1:reviewed_human	0.000000
2547	P49754;P49754-2;P49754-3	VPS41	P49754	1	member	1:P49754:reviewed_human	0.000000
2548	Q9NRW7;A0A087WU65;Q9NRW7-2;Q5T4Q0;B7Z7G7	VPS45	Q9NRW7	1	member	1:Q9NRW7:reviewed_human	0.002051
2549	Q9UN37;I3L4J1;O75351;Q6PIW4;Q6PIW4-2	VPS4A	Q9UN37	1	member	1:Q9UN37:reviewed_human	0.001300
2550	Q9P1Q0;Q9P1Q0-5;Q9P1Q0-3;Q9P1Q0-4	VPS54	Q9P1Q0	1	member	1:Q9P1Q0:reviewed_human	0.000000
2551	Q9NP79;A0A087WY55;Q5TGM0;Q9NP79-2	VTA1	Q9NP79	1	member	1:Q9NP79:reviewed_human	0.002228
2552	Q96AJ9;Q96AJ9-1	VTI1A	Q96AJ9	1	member	1:Q96AJ9:reviewed_human	0.000000
2553	Q9UEU0;J3KMW2;G3V5I2;Q9UEU0-2;H0YJL5;H0YJJ5	VTI1B	Q9UEU0	1	member	1:Q9UEU0:reviewed_human	0.000018
2554	P04004;H0YJW9;F5GX75;CON__Q3ZBS7	VTN	P04004	1	member	1:P04004:reviewed_human	0.000592
2555	G3V5U1	WARS	P23381	gene	member_via_gene	1:G3V5U1:unreviewed/9606; gene:WARS:P23381	0.000005
2556	P23381;P23381-2;G3V277;G3V3H8;G3V3Y5;G3V3P2;G3V227;G3V3X0;G3V423;G3V456;G3V2Y7;G3V3S7;H0YJP3;G3V5W1;G3V4C7;G3V4N8;G3V2F2;G3V3R3;G3V4S4;G3V313;G3V339;G3V2C0;G3V5H5;P78534;G3V4A3;G3V4Q0;G3V4N0	WARS	P23381	1	member_duplicate_entry	1:P23381:reviewed_human	0.004351
2557	Q9Y6W5;Q9Y6W5-2	WASF2	Q9Y6W5	1	member	1:Q9Y6W5:reviewed_human	0.000000
2558	Q969T9;K7EMC9;B4DFG2;K7ENL2;A6NG10;K7EIJ0;K7EIN1;K7ESN4;K7EIK1	WBP2	Q969T9	1	member	1:Q969T9:reviewed_human	0.021444
2559	Q8IWB7;C9JJ54	WDFY1	Q8IWB7	1	member	1:Q8IWB7:reviewed_human	0.000000
2560	Q8IZQ1;D6RJE4;Q8IZQ1-2	WDFY3	Q8IZQ1	1	member	1:Q8IZQ1:reviewed_human	0.000000
2561	O75083;D6RD66;O75083-3	WDR1	O75083	1	member	1:O75083:reviewed_human	0.012636
2562	Q8NEZ3;D6RIE4;D6RCF7;D6RBA0;D6R9P6;Q8NEZ3-2	WDR19	Q8NEZ3	1	member	1:Q8NEZ3:reviewed_human	0.000150
2563	Q8TBZ3;Q8TBZ3-2;A0A088AWN2;Q8TBZ3-4;Q8TBZ3-5;Q8TBZ3-6;Q8TBZ3-7;H0YKE8;Q8TBZ3-8;Q8TBZ3-3;Q09019;G3V5V2;G5E9A7	WDR20	Q8TBZ3	1	member	1:Q8TBZ3:reviewed_human	0.000009
2564	Q9H7D7;Q9H7D7-2;H0Y9R3;C9JCS7;H0Y917;Q9H7D7-3;Q9H7D7-4	WDR26	Q9H7D7	1	member	1:Q9H7D7:reviewed_human	0.000096
2565	Q8NA23-2;Q8NA23;F8WDK4	WDR31	Q8NA23	1	member	1:Q8NA23:reviewed_human	0.004953
2566	Q9Y2I8;Q9Y2I8-2;C9JGR9;E7EQ49;A0A087WTQ2;Q9Y2I8-3	WDR37	Q9Y2I8	1	member	1:Q9Y2I8:reviewed_human	0.000014
2567	Q5JSH3;Q5JSH3-2;H7BY83;Q5JSH3-4;Q5JSH3-3	WDR44	Q5JSH3	1	member	1:Q5JSH3:reviewed_human	0.000415
2568	Q9Y484;G8JLI5;Q9Y484-3;Q9Y484-2;C9J471;H0Y329;C9JYH8;C9JE01;C9JUS5;C9JBX7;C9JVT3;C9J5L0;C9J0A8;H7C5B4	WDR45	Q9Y484	1	member	1:Q9Y484:reviewed_human	0.000039
2569	Q8TAF3;Q8TAF3-3;Q8TAF3-4;Q8TAF3-5;F8W9K4;F8W7Q3;C9JC24;Q8TAF3-2;F8W7Y5;F8W6P2	WDR48	Q8TAF3	1	member	1:Q8TAF3:reviewed_human	0.000114
2570	Q9GZS3;H0YN81;H0YMF9;H0YL19;H3BQA8;H0YLA1	WDR61	Q9GZS3	1	member	1:Q9GZS3:reviewed_human	0.000083
2571	E9PLW4	WDR63	Q8IWG1	gene	member_via_gene	1:E9PLW4:unreviewed/9606; gene:WDR63:Q8IWG1	0.000000
2572	Q9BQA1;Q9BQA1-2;H0Y711	WDR77	Q9BQA1	1	member	1:Q9BQA1:reviewed_human	0.004023
2573	Q562E7;Q562E7-4;Q562E7-3;Q562E7-6;Q562E7-5;Q562E7-2;E9PDG3;C9JD20;I3L3U7;I3L1G2;C9JCF9;K7ELV8	WDR81	Q562E7	1	member	1:Q562E7:reviewed_human	0.031281
2574	Q6ZQQ6;E7ESW6;Q6ZQQ6-2;A0A087X1M0	WDR87	Q6ZQQ6	1	member	1:Q6ZQQ6:reviewed_human	0.000000
2575	A4D1P6;C9J1X0;A4D1P6-2;A4D1P6-3	WDR91	A4D1P6	1	member	1:A4D1P6:reviewed_human	0.002300
2576	Q9BRP8;Q9BRP8-2	WIBG	Q9BRP8	1	member	1:Q9BRP8:reviewed_human	0.000006
2577	Q9Y4P8-4;Q9Y4P8;Q9Y4P8-2;Q9Y4P8-6;Q9Y4P8-5;Q9Y4P8-3	WIPI2	Q9Y4P8	1	member	1:Q9Y4P8:reviewed_human	0.001574
2578	Q9H4A3;Q9H4A3-6;Q9H4A3-7;Q9H4A3-5;Q9H4A3-2;F5GWT4;Q9H4A3-4;F6UYG0;Q9BYP7;Q9BYP7-2;A0A087WYK2;Q9BYP7-3;Q9BYP7-4;H0YH68;H0YFF1;K7ENT7;H0Y7R3;H0YH79;H0Y7J9;H0Y493;H0YFP5	WNK1	Q9H4A3	1	member	1:Q9H4A3:reviewed_human	0.027837
2579	Q9Y3S1;F8W9F9;H0Y7T5;Q9Y3S1-2;Q9Y3S1-4;A6PVV2;Q9Y3S1-3	WNK2	Q9Y3S1	1	member	1:Q9Y3S1:reviewed_human	0.000082
2580	Q96J92;Q96J92-3;Q96J92-2	WNK4	Q96J92	1	member	1:Q96J92:reviewed_human	0.000014
2581	P55808;E5RH28;P55808-2;P55808-3	XG	P55808	1	member	1:P55808:reviewed_human	0.000032
2582	P51811	XK	P51811	1	member	1:P51811:reviewed_human	0.000880
2583	Q5T750	XP32	Q5T750	1	member	1:Q5T750:reviewed_human	0.000022
2584	Q9NQW7;Q9NQW7-3;Q9NQW7-2;Q9NQW7-4;Q5T6H7;Q5T6H2;Q5T6H3;O00462;E9PFW2	XPNPEP1	Q9NQW7	1	member	1:Q9NQW7:reviewed_human	0.001168
2585	O14980;C9JKM9;C9J673;C9IZS4;C9JQ02;C9JV99;H7BZC5;F8WF71;C9IYM2;C9JF49	XPO1	O14980	1	member	1:O14980:reviewed_human	0.016265
2586	Q9C0E2;F2Z2X4	XPO4	Q9C0E2	1	member	1:Q9C0E2:reviewed_human	0.000989
2587	H3BUP8	XPO6	Q96QU8	gene	member_via_gene	1:H3BUP8:unreviewed/9606; gene:XPO6:Q96QU8	0.000000
2588	E7ESC6;E5RIW1;H0YBE1;Q9H2T7;A0A087WTZ2	XPO7	Q9H2T7	4	member_via_later_token	1:E7ESC6:unreviewed/9606; 2:E5RIW1:unreviewed/9606; 3:H0YBE1:unreviewed/9606; 4:Q9H2T7:reviewed_human	0.000000
2589	Q9UIA9	XPO7	Q9UIA9	1	member	1:Q9UIA9:reviewed_human	0.029945
2590	O43592;F8WDU6	XPOT	O43592	1	member	1:O43592:reviewed_human	0.000000
2591	Q8NBI6;Q8NBI6-3;Q8NBI6-2	XXYLT1	Q8NBI6	1	member	1:Q8NBI6:reviewed_human	0.000000
2592	P54577;A0A0C4DGZ5	YARS	P54577	1	member	1:P54577:reviewed_human	0.009043
2593	P67809;A0A087X1S2;H0Y449;C9J5V9	YBX1	P67809	1	member	1:P67809:reviewed_human	0.001076
2594	Q9Y2T7;I3L2D6	YBX2	Q9Y2T7	1	member	1:Q9Y2T7:reviewed_human	0.000000
2595	P16989;P16989-2;P16989-3;A0A0D9SEI8	YBX3	P16989	1	member	1:P16989:reviewed_human	0.003873
2596	P07947;J3QRU1;P12931;P12931-2	YES1	P07947	1	member	1:P07947:reviewed_human	0.000384
2597	O95070;A6NGW1;E9PS11;A0A087WUP4;E9PIZ0;C9JST7	YIF1A	O95070	1	member	1:O95070:reviewed_human	0.000012
2598	Q5BJH7;Q5BJH7-6;Q5BJH7-3;K7ERQ0;K7ERY2;Q5BJH7-2;Q5BJH7-4;Q5BJH7-5;K7EJQ6;K7EPQ7	YIF1B	Q5BJH7	1	member	1:Q5BJH7:reviewed_human	0.000000
2599	Q969M3;E5RGR9;E5RHH4;Q969M3-2;Q969M3-3	YIPF5	Q969M3	1	member	1:Q969M3:reviewed_human	0.000000
2600	Q96EC8;B1AV70;Q96EC8-2	YIPF6	Q96EC8	1	member	1:Q96EC8:reviewed_human	0.000000
2601	O15498;O15498-2;H7C3K7	YKT6	O15498	1	member	1:O15498:reviewed_human	0.000999
2602	Q5VVQ6;Q5VVQ6-2	YOD1	Q5VVQ6	1	member	1:Q5VVQ6:reviewed_human	0.035002
